period,revenue,net_profit,interest_payable,ebitda,inn,name
2025,184833.0,6057.0,26.0,6083.0,6623085268,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕХСТРОЙГРУПП"""
2024,159456.0,3161.0,272.0,3433.0,6623085268,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕХСТРОЙГРУПП"""
2023,162439.0,1505.0,171.0,1676.0,6623085268,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕХСТРОЙГРУПП"""
2022,126237.0,118.0,1320.0,1438.0,6623085268,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕХСТРОЙГРУПП"""
2021,192090.0,118.0,635.0,753.0,6623085268,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕХСТРОЙГРУПП"""
2025,76311.0,349.0,535.0,884.0,8602273031,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СЕВЕРТРАНССТРОЙ"""
2024,566110.0,26465.0,,26465.0,8602273031,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СЕВЕРТРАНССТРОЙ"""
2023,277055.0,67976.0,,67976.0,8602273031,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СЕВЕРТРАНССТРОЙ"""
2022,388036.0,31573.0,,31573.0,8602273031,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СЕВЕРТРАНССТРОЙ"""
2021,279982.0,504.0,,504.0,8602273031,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СЕВЕРТРАНССТРОЙ"""
2023,623589.0,6804.0,,6804.0,9704020497,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮВИС"""
2022,556139.0,5562.0,,5562.0,9704020497,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮВИС"""
2021,53670.0,2146.0,,2146.0,9704020497,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮВИС"""
2025,81371.0,1493.0,2574.0,4067.0,1647011192,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТАЛЛОЛОМ СТК"""
2024,88299.0,1845.0,,1845.0,1647011192,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТАЛЛОЛОМ СТК"""
2023,68262.0,983.0,,983.0,1647011192,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТАЛЛОЛОМ СТК"""
2022,56968.0,1507.0,,1507.0,1647011192,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТАЛЛОЛОМ СТК"""
2021,137209.0,1062.0,,1062.0,1647011192,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТАЛЛОЛОМ СТК"""
2025,40923.0,296.0,6.0,302.0,5007095875,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭРСС""ДМИТРОВЭНЕРГОРЕМСТРОЙСЕРВИС"""
2024,61042.0,1729.0,,1729.0,5007095875,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭРСС""ДМИТРОВЭНЕРГОРЕМСТРОЙСЕРВИС"""
2023,74554.0,1558.0,,1558.0,5007095875,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭРСС""ДМИТРОВЭНЕРГОРЕМСТРОЙСЕРВИС"""
2022,69866.0,2769.0,,2769.0,5007095875,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭРСС""ДМИТРОВЭНЕРГОРЕМСТРОЙСЕРВИС"""
2021,55462.0,857.0,0.0,857.0,5007095875,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭРСС""ДМИТРОВЭНЕРГОРЕМСТРОЙСЕРВИС"""
2025,13583.0,143.0,0.0,143.0,2465330686,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
2024,13750.0,-275.0,,-275.0,2465330686,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
2023,14967.0,1308.0,,1308.0,2465330686,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
2022,236714.0,5309.0,,5309.0,2465330686,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
2021,460444.0,1.0,,1.0,2465330686,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
2025,1282520.0,11645.0,1165.0,12810.0,2543154857,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ ДСК"""
2024,1464827.0,-54620.0,382.0,-54238.0,2543154857,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ ДСК"""
2023,506682.0,-48747.0,,-48747.0,2543154857,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ ДСК"""
2022,649224.0,-36084.0,,-36084.0,2543154857,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ ДСК"""
2021,163320.0,-15300.0,,-15300.0,2543154857,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМУ ДСК"""
2025,256813.0,173.0,,173.0,3665150019,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ МЕХАНИЗАЦИИ"""
2024,535948.0,561.0,,561.0,3665150019,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ МЕХАНИЗАЦИИ"""
2023,287520.0,144.0,,144.0,3665150019,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ МЕХАНИЗАЦИИ"""
2022,295756.0,158.0,,158.0,3665150019,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ МЕХАНИЗАЦИИ"""
2021,366245.0,104.0,,104.0,3665150019,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ МЕХАНИЗАЦИИ"""
2025,0.0,-37.0,0.0,-37.0,7810779081,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ПУЛКОВО"""
2024,482627.0,6572.0,,6572.0,7810779081,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ПУЛКОВО"""
2023,891677.0,6815.0,,6815.0,7810779081,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ПУЛКОВО"""
2022,503371.0,9399.0,,9399.0,7810779081,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ПУЛКОВО"""
2021,702055.0,8122.0,,8122.0,7810779081,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ПУЛКОВО"""
2025,3696606.0,513641.0,0.0,513641.0,1639056866,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМА"""
2024,4053298.0,312385.0,,312385.0,1639056866,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМА"""
2023,4523865.0,44565.0,,44565.0,1639056866,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМА"""
2022,1924545.0,24268.0,,24268.0,1639056866,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМА"""
2021,1501775.0,14856.0,,14856.0,1639056866,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ КАМА"""
2023,754.0,-3630.0,277347.0,273717.0,7726393851,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГМЕТСТРОЙ"""
2022,85397.0,1202.0,296299.0,297501.0,7726393851,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГМЕТСТРОЙ"""
2021,49515.0,486.0,123659.0,124145.0,7726393851,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГМЕТСТРОЙ"""
2024,200475.0,26446.0,,26446.0,0278970650,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОЕКТСТРОЙ"""
2023,278101.0,21785.0,,21785.0,0278970650,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОЕКТСТРОЙ"""
2022,306452.0,4537.0,,4537.0,0278970650,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОЕКТСТРОЙ"""
2021,,,,,0278970650,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОЕКТСТРОЙ"""
2025,400617.0,40999.0,0.0,40999.0,1434048737,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЛЬСТРОЙ"""
2024,170744.0,7717.0,0.0,7717.0,1434048737,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЛЬСТРОЙ"""
2023,546813.0,25770.0,3381.0,29151.0,1434048737,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЛЬСТРОЙ"""
2022,502093.0,13385.0,2887.0,16272.0,1434048737,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЛЬСТРОЙ"""
2021,135535.0,2225.0,852.0,3077.0,1434048737,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАЛЬСТРОЙ"""
2023,203073.0,202.0,,202.0,7743785224,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МТКАСТРОЙ"""
2022,395829.0,167.0,,167.0,7743785224,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МТКАСТРОЙ"""
2021,265467.0,131.0,,131.0,7743785224,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МТКАСТРОЙ"""
2025,39833.0,83.0,975.0,1058.0,6901055260,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ ФИРМА МНОГОФУНКЦИОНАЛЬНЫЙ ЖИЛИЩНЫЙ КОМПЛЕКС ""ТВЕРЬ"""
2024,13305.0,109.0,430.0,539.0,6901055260,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ ФИРМА МНОГОФУНКЦИОНАЛЬНЫЙ ЖИЛИЩНЫЙ КОМПЛЕКС ""ТВЕРЬ"""
2023,30697.0,172.0,317.0,489.0,6901055260,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ ФИРМА МНОГОФУНКЦИОНАЛЬНЫЙ ЖИЛИЩНЫЙ КОМПЛЕКС ""ТВЕРЬ"""
2022,141476.0,8366.0,1578.0,9944.0,6901055260,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ ФИРМА МНОГОФУНКЦИОНАЛЬНЫЙ ЖИЛИЩНЫЙ КОМПЛЕКС ""ТВЕРЬ"""
2021,310933.0,6871.0,1472.0,8343.0,6901055260,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ ФИРМА МНОГОФУНКЦИОНАЛЬНЫЙ ЖИЛИЩНЫЙ КОМПЛЕКС ""ТВЕРЬ"""
2025,18053.0,1163.0,,1163.0,6949108778,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ МОНТАЖНОЕ ПРЕДПРИЯТИЕ №1"""
2024,13940.0,-4212.0,,-4212.0,6949108778,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ МОНТАЖНОЕ ПРЕДПРИЯТИЕ №1"""
2023,56643.0,1270.0,,1270.0,6949108778,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ МОНТАЖНОЕ ПРЕДПРИЯТИЕ №1"""
2022,46490.0,10256.0,,10256.0,6949108778,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ МОНТАЖНОЕ ПРЕДПРИЯТИЕ №1"""
2021,16692.0,-2131.0,,-2131.0,6949108778,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНОЕ МОНТАЖНОЕ ПРЕДПРИЯТИЕ №1"""
2025,372672.0,-7710.0,100475.0,92765.0,5406631510,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ГЛАВНОВОСИБИРСКСТРОЙ-СП"""
2024,244058.0,2971.0,97835.0,100806.0,5406631510,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ГЛАВНОВОСИБИРСКСТРОЙ-СП"""
2023,534756.0,31463.0,11569.0,43032.0,5406631510,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ГЛАВНОВОСИБИРСКСТРОЙ-СП"""
2022,926312.0,101549.0,13398.0,114947.0,5406631510,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ГЛАВНОВОСИБИРСКСТРОЙ-СП"""
2021,1596085.0,63456.0,3968.0,67424.0,5406631510,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ГЛАВНОВОСИБИРСКСТРОЙ-СП"""
2025,362802.0,6547.0,282.0,6829.0,7729455859,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СНАБСЕРВИСМ"""
2024,611189.0,51071.0,275.0,51346.0,7729455859,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СНАБСЕРВИСМ"""
2023,583052.0,21827.0,,21827.0,7729455859,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СНАБСЕРВИСМ"""
2022,474442.0,21867.0,,21867.0,7729455859,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СНАБСЕРВИСМ"""
2021,570885.0,19408.0,,19408.0,7729455859,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СНАБСЕРВИСМ"""
2025,0.0,-2600.0,,-2600.0,7839436457,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РОССТРО"""
2024,21213.0,2750.0,,2750.0,7839436457,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РОССТРО"""
2023,112151.0,2933.0,,2933.0,7839436457,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РОССТРО"""
2022,171116.0,738.0,,738.0,7839436457,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РОССТРО"""
2021,205302.0,5428.0,,5428.0,7839436457,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""РОССТРО"""
2025,1142806.0,140676.0,91.0,140767.0,1513043241,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЖИЛСТРОЙ РСО-АЛАНИЯ"""
2024,156963.0,9258.0,,9258.0,1513043241,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЖИЛСТРОЙ РСО-АЛАНИЯ"""
2023,905343.0,59300.0,,59300.0,1513043241,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЖИЛСТРОЙ РСО-АЛАНИЯ"""
2022,350130.0,12844.0,,12844.0,1513043241,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЖИЛСТРОЙ РСО-АЛАНИЯ"""
2021,216573.0,19033.0,,19033.0,1513043241,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЖИЛСТРОЙ РСО-АЛАНИЯ"""
2025,76039.0,-182806.0,,-182806.0,2309149440,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСТРОЙИНВЕСТ"""
2024,35001.0,2109.0,,2109.0,2309149440,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСТРОЙИНВЕСТ"""
2023,53546.0,26780.0,,26780.0,2309149440,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСТРОЙИНВЕСТ"""
2022,32690.0,20746.0,,20746.0,2309149440,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСТРОЙИНВЕСТ"""
2021,23199.0,18315.0,,18315.0,2309149440,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСТРОЙИНВЕСТ"""
2025,647403.0,16960.0,20063.0,37023.0,7701682812,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТРАКТ СИТИ"""
2024,691907.0,21086.0,12604.0,33690.0,7701682812,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТРАКТ СИТИ"""
2023,540965.0,8945.0,4024.0,12969.0,7701682812,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТРАКТ СИТИ"""
2022,613178.0,21403.0,8780.0,30183.0,7701682812,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТРАКТ СИТИ"""
2021,834082.0,29370.0,4413.0,33783.0,7701682812,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТРАКТ СИТИ"""
2025,2130752.0,59559.0,2645.0,62204.0,7715465840,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК НОРМА"""
2024,1564184.0,76421.0,2742.0,79163.0,7715465840,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК НОРМА"""
2023,346012.0,39225.0,604.0,39829.0,7715465840,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК НОРМА"""
2022,264614.0,-4300.0,,-4300.0,7715465840,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК НОРМА"""
2021,423882.0,11546.0,,11546.0,7715465840,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК НОРМА"""
2022,64720.0,-13745.0,,-13745.0,7721630795,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНТОСТАР"""
2021,158834.0,3926.0,,3926.0,7721630795,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНТОСТАР"""
2025,1412692.0,11376.0,0.0,11376.0,3102037196,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-СЕРВИС-ПЛЮС"""
2024,889931.0,-3720.0,,-3720.0,3102037196,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-СЕРВИС-ПЛЮС"""
2023,727164.0,7267.0,,7267.0,3102037196,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-СЕРВИС-ПЛЮС"""
2022,406443.0,1960.0,,1960.0,3102037196,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-СЕРВИС-ПЛЮС"""
2021,1011416.0,24107.0,,24107.0,3102037196,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-СЕРВИС-ПЛЮС"""
2025,25447.0,512.0,0.0,512.0,9102249057,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖЕНЕРНЫЙ ЦЕНТР"""
2024,12478.0,271.0,,271.0,9102249057,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖЕНЕРНЫЙ ЦЕНТР"""
2023,12146.0,321.0,,321.0,9102249057,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖЕНЕРНЫЙ ЦЕНТР"""
2022,12146.0,321.0,,321.0,9102249057,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖЕНЕРНЫЙ ЦЕНТР"""
2021,24204.0,21.0,,21.0,9102249057,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖЕНЕРНЫЙ ЦЕНТР"""
2025,,6070.0,,6070.0,5036156233,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЗИДАНИЕ"""
2024,,241.0,,241.0,5036156233,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЗИДАНИЕ"""
2023,0.0,130.0,,130.0,5036156233,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЗИДАНИЕ"""
2022,39652.0,13031.0,,13031.0,5036156233,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЗИДАНИЕ"""
2021,61917.0,587.0,0.0,587.0,5036156233,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЗИДАНИЕ"""
2025,63554.0,12614.0,,12614.0,2903003743,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМВЕНТИЛЯЦИЯ"""
2024,35196.0,6964.0,,6964.0,2903003743,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМВЕНТИЛЯЦИЯ"""
2023,25745.0,3240.0,,3240.0,2903003743,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМВЕНТИЛЯЦИЯ"""
2022,27117.0,3116.0,,3116.0,2903003743,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМВЕНТИЛЯЦИЯ"""
2021,19413.0,991.0,,991.0,2903003743,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМВЕНТИЛЯЦИЯ"""
2025,2330869.0,64130.0,41.0,64171.0,2801106556,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ДАЛЬНЕВОСТОЧНАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ"""
